strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_both_q85_win30,train,120,7,-0.00946338082190134,-0.200963478280157,1.3503205500191242,-0.19150009745825566,24527768431.57577,True,74675006,9310234,195874316413.89697,171694379021.0304,24179937392.86657
adv_both_q85_win30,train,300,7,-0.08505801517955065,-0.39118570656212853,2.0886615862855638,-0.3061276913825779,24527768431.57577,True,74675006,9310234,195874316413.89697,171694379021.0304,24179937392.86657
adv_both_q85_win45,train,30,7,0.030236575191214074,0.004844414527872534,0.17370444261055668,-0.02539216066334154,23774272672.71755,True,72441476,11543764,195874316413.89697,166419908709.02283,29454407704.87413
adv_both_q85_win45,train,120,7,-0.00946338082190134,-0.22739585645838833,1.2218736422666263,-0.217932475636487,23774272672.71755,True,72441476,11543764,195874316413.89697,166419908709.02283,29454407704.87413
adv_both_q85_win45,train,300,7,-0.08505801517955065,-0.4537038145967175,1.9978221058427923,-0.36864579941716685,23774272672.71755,True,72441476,11543764,195874316413.89697,166419908709.02283,29454407704.87413
adv_both_q85_win60,train,30,7,0.030236575191214074,0.009173129815242946,0.1310305056370511,-0.02106344537597113,23145257304.288807,True,70546103,13439137,195874316413.89697,162016801130.02164,33857515283.87533
adv_both_q85_win60,train,120,7,-0.00946338082190134,-0.22272717833989178,1.0110580006499699,-0.21326379751799043,23145257304.288807,True,70546103,13439137,195874316413.89697,162016801130.02164,33857515283.87533
adv_both_q85_win60,train,300,7,-0.08505801517955065,-0.504712215007784,1.9230938077432032,-0.4196541998282333,23145257304.288807,True,70546103,13439137,195874316413.89697,162016801130.02164,33857515283.87533
adv_both_q85_win90,train,30,7,0.030236575191214074,0.00848179306950512,0.11193961537197787,-0.021754782121708956,22098069653.870045,True,67381971,16603269,195874316413.89697,154686487577.0903,41187828836.80665
adv_both_q85_win90,train,120,7,-0.00946338082190134,-0.23528672707092615,0.8386468796769632,-0.2258233462490248,22098069653.870045,True,67381971,16603269,195874316413.89697,154686487577.0903,41187828836.80665
adv_both_q85_win90,train,300,7,-0.08505801517955065,-0.5965870818402326,1.8360588984805915,-0.5115290666606819,22098069653.870045,True,67381971,16603269,195874316413.89697,154686487577.0903,41187828836.80665
adv_both_q90_win10,train,30,7,0.030236575191214074,0.07099763656175496,-0.6142884462049033,0.04076106137054089,26317663142.529766,True,79770001,4215239,195874316413.89697,184223641997.70837,11650674416.188591
adv_both_q90_win10,train,120,7,-0.00946338082190134,-0.0970826823310089,1.3759969158691172,-0.08761930150910756,26317663142.529766,True,79770001,4215239,195874316413.89697,184223641997.70837,11650674416.188591
adv_both_q90_win10,train,300,7,-0.08505801517955065,-0.2205532631656044,2.0574298070438246,-0.13549524798605372,26317663142.529766,True,79770001,4215239,195874316413.89697,184223641997.70837,11650674416.188591
adv_both_q90_win120,train,30,7,0.030236575191214074,-0.0037600277787863934,0.15796013342432288,-0.03399660297000047,22099695877.427406,True,67343653,16641587,195874316413.89697,154697871141.99185,41176445271.90511
adv_both_q90_win120,train,120,7,-0.00946338082190134,-0.24163502154745178,0.8627940062015481,-0.23217164072555044,22099695877.427406,True,67343653,16641587,195874316413.89697,154697871141.99185,41176445271.90511
adv_both_q90_win120,train,300,7,-0.08505801517955065,-0.6127876759650029,1.8975962553117738,-0.5277296607854522,22099695877.427406,True,67343653,16641587,195874316413.89697,154697871141.99185,41176445271.90511
adv_both_q90_win20,train,30,7,0.030236575191214074,0.04853311335234841,-0.16563209171424498,0.018296538161134336,25591486204.759216,True,77730305,6254935,195874316413.89697,179140403433.3145,16733912980.58245
adv_both_q90_win20,train,120,7,-0.00946338082190134,-0.13374696271816258,1.3210210687427866,-0.12428358189626124,25591486204.759216,True,77730305,6254935,195874316413.89697,179140403433.3145,16733912980.58245
